Account,Fund,Dept,PROGRAMClass,Class,ProjectNumber,Subgrant,ProjectName,Grantee,Vendor ID,DESCRIPTION,ProjectSummary,MasterProject,Theme,GrantStatus,BusinessItem,Grant Amount,Appropriation commited amount,Match amount,Address,City,County,CountilDistrict,Legislative District,DateAwarded,POSC,ExpirationDate,AmendedExpDate,ContractLegal,ContractSent,ContractReceived,ContractExecuted,ExecConstractSent,FederalFY,StateFY,ClaimDueDate,YearAvailReissue,YearFunded,PONumber,FO_ID,FundingOpportunity,ProgramArea
5821,241,09999,000,000,14927,SG2010-055,Linden Hills,City of Minneapolis,0000003061A1,"The applicant requested $35,907 in funding from TBRA, $414,306 from DEED and $35,906 from Hennepin County for asbestos abatement, soil remediation, and soil vapor mitigation of a 0.87-acre site that formerly included a gas station and auto service station and a tire and battery repair business. The site is currently used as a restaurant and commercial office. Expected benefits include the development of a single mixed-use (residential and commercial) building including 32 units of ownership housing (including one affordable unit) and 8,000 square feet of commercial retail with two levels of underground parking.
The TBRA recommendation is $35,900, the full amount of the TBRA request as rounded. Funding is to be used for asbestos abatement, soil remediation, and soil vapor mitigation. (Demolition costs are not eligible for TBRA funding.)","Mixed-use building including 32 units of ownership housing (including one affordable unit) and 8,000 square feet of commercial retail with two levels of underground parking.",,N/A,Closed,2010-228," $	35,900.00 ", $	-   ,,"4242 - 4264 Upton Ave S., Minneapolis",Minneapolis,Hennepin,6,61A,7/14/10,,6/30/12,,7/15/10,8/26/10,9/13/10,9/17/10,9/17/10,,,,,2010,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,242,09999,000,000,14046,SG1999-182,Corcoran/Longfellow LRT Neighborhood Planning,City of Minneapolis,0000003061A1,"Conduct market and feasibility studies for mixed-use development along a one-mile strip of Lake Street (Cedar Avenue to 32nd Avenue) in conjunction with the Hiawatha/Lake LRT station. Two of the affected neighborhoods within the project, Corcoran Neighborhood Organization and Longfellow Community Council, will work jointly on this project. Each neighborhood has developed specific site plans within its boundaries, but also share common goals and concerns for the area as a whole.  Both neighborhoods have identified a need for affordable housing, especially affordable senior housing, commercial development and transit-oriented environment. A goal of the Corcoran neighborhood is to establish a model community campus that is pedestrian- and transit-oriented; it would include South High School, Edison School and a new YWCA Urban Sports Center.  Studies to be conducted will build on the station area master plan developed by Calthorpe Associates. This grant will be used for a senior housing market study, a transportation-oriented study, a mixed-use feasibility study and a commercial revitalization study.",Conduct market and feasibility studies for mixed-use development,,N/A,Closed,," $	150,000.00 "," $	144,748.50 ",,Hiawatha at Lake St. - Minneapolis,Minneapolis,Hennepin,8,63A,12/1/99,,12/31/01,,,,,5/4/00,,,,,,1999,,01003,LCDA Pre-Development Historical Data,LCDA Pre-Development 
5821,242,09999,000,000,14047,SG1999-183,Franklin Avenue LRT Neighborhood Planning,City of Minneapolis,0000003061A1,"Produce site-specific development plans, based on a community vision developed through the Community-Based Planning Task Force, and coordinated with ongoing design and implementation of LRT infrastructure at the Franklin Avenue Station. The Community-Based Planning Task Force, funded through a grant from the Minneapolis Foundation, includes representatives from the Seward and Phillips neighborhoods. Created in 1999, the task force has reviewed background information and the work of organizations currently doing planning in and around the station area.  The task force will focus on the largely undeveloped area designated for the LRT shops and yards and adjacent property. Within the remainder of the 1 mile study area, the task force will develop more general development guidelines. The grant will be used to hire a development consultant(s) to assist with site-specific development planning.",Redevelopment plan,,N/A,Closed,," $	75,000.00 "," $	75,000.00 ",,Franklin at Cedar Ave. - Minneapolis,Minneapolis,Hennepin,8,63A,12/1/99,,12/31/01,,,,,5/4/00,,,,,,1999,,01003,LCDA Pre-Development Historical Data,LCDA Pre-Development 
5821,242,09999,000,000,14048,SG1999-184,Ventura Village Redevelopment Planning,City of Minneapolis,0000003061A1,"The grant will be used for a housing market feasibility study, land inventory, feasibility analyses of project components, coordination with LRT station planning at the Franklin Avenue station, and a project manager and community facilitator to continue work on development plans that build on the community vision for Ventura Village.  Ventura Village is a vision for a 60-block area located in Minneapolis' Phillips neighborhood that was developed by residents over the past 2-3 years.  The master plan for the one-block Children's Village has been adopted by Ventura Village.  Features of the master plan include: carriage and alley houses to put ""eyes on the street"" and create affordable housing and density; a goal to add 2,800 housing units in a low-rise streetscape; a ""yellow brick road"" network of pedestrian/green pathways that connect individual blocks with city parks, amenities and services; redesign of Park and Portland Avenues back to residential streets, rather than commercial thoroughfares; maximizing parking in the public domain to allow more public and green space.",Build community vision for Ventura Village,Ventura Village,N/A,Closed,," $	150,000.00 "," $	143,335.00 ",,"Between I-94, I-35W, E. 24th St. & Soo Line RR - Minneapolis",Minneapolis,Hennepin,7,62A,12/1/99,,12/31/01,,,,,5/4/00,,,,,,1999,,01003,LCDA Pre-Development Historical Data,LCDA Pre-Development 
5821,243,09999,000,000,14233,SG2000-035,Consortium of Community Developers,City of Minneapolis,0000003061A1,Assist the city and 6 community development organizations with providing gap financing for the construction of 25 new single-family homes on scattered sites in north and south Minneapolis. Minneapolis CDA will donate all 25 lots and LISC and private lenders will provide construction financing. It is anticipated that most buyers will have incomes below 80 percent of median income.,Construction of 25 affordable single-family ownership housing units,,N/A,Closed,," $	250,000.00 "," $	200,000.00 ",,See Comments for addresses,Minneapolis,Hennepin,6,61A,5/24/00,,12/31/02,,,,,9/26/00,,,,,,2000,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14234,SG2000-036,Southside Neighborhood Housing Services,City of Minneapolis,0000003061A1,Provide gap financing in support of a new home construction program to construct four new single-family homes in the Bryant and Central neighborhoods in South Minneapolis. The new homes are anticipated to sell to households with incomes between 80 percent and 115 percent of area median income.,Construction of 4  single family housing units,,N/A,Closed,," $	80,000.00 ", $	-   ,,"Various, Bryant & Central Neighborhoods - Minneapolis",Minneapolis,Hennepin,6,61B,5/24/00,,12/31/02,,,,,12/27/01,,,,,,2000,,01009,LHIA Historical Data,LHIA 
5821,244,09999,000,000,14303,SG2000-040,East Village,City of Minneapolis,0000003061A1,"Fund the remaining financing gap that exists in the East Village redevelopment project. The project includes 179 units of new rental housing in a mixed residential-commercial complex, replacing blighted structures and promoting economic integration and revitalization. The city of Minneapolis is contributing over $6.71 million in public investments including TIF, HOME funds, and land transfer in combination with over $1.5 million in cost avoidance and savings as the result of reduced local development requirements, increased density and innovative building techniques. Most of the units will be at market rate rents; however, 42 units will be affordable to households at 50 percent of median income and assistance will be sought through MHFA's Rent Assistance for Family Stabilization program to allow rents for 18 of these units to be affordable at 30 percent of median income.",Mixed income rental housing,,N/A,Closed,," $	500,000.00 "," $	499,999.90 ",,1105-13 8th St. 11th to 15th Ave. - Minneapolis,Minneapolis,Hennepin,7,59B,5/24/00,,12/31/02,,,,,11/27/00,,,,,,2000,,02810,IHA Historical Data,Inclusionary Housing Account
5821,242,09999,000,000,14055,SG2000-134,Hiawatha-Lake Transit-Oriented Development,City of Minneapolis,0000003061A1,"Site assembly to facilitate a mixed-use transit village adjacent to the LRT station on the Hi-Lake shopping center site. The corridor-wide market study for Hiawatha corridor identified the potential for a major mixed-use transit village at this location, including 1250 housing units within 1 mile walking distance of the station.  LCDA funding was awarded to assist with site assembly in the area surrounding the station.  NOTE:  This project also received $1.5 million from the Transit for Livable Communities Demonstration Program Fund to develop a pedestrian plaza with enclosed public areas linked by escalator to the elevated LRT platform. **City of Minneapolis is scheduled to act on final request on June 28th and the project manager says that their request for payment will be delivered here on the 30th.**",Study,,N/A,Closed,," $	100,000.00 "," $	100,000.00 ",,"Hi-Lake Shopping Center, Lake at Hiawatha - Minneapolis",Minneapolis,Hennepin,8,63A,12/1/00,,6/30/03,6/30/06,,,,,,,,,,2000,,01003,LCDA Pre-Development Historical Data,LCDA Pre-Development 
5821,243,09999,000,000,14239,SG2001-048,Many Rivers Apartments,City of Minneapolis,0000003061A1,"Help close the funding gap for construction of a new 75-unit rental apartment development in the Ventura Village area of Minneapolis Phillips neighborhood.  The proposal involves the construction of two separate buildings one block apart from each other on East Franklin Avenue, both with an elevator, first floor commercial space and underground parking.  The development will include 16 one-bedroom units, 28 two-bedroom units, and 31 three-bedroom units.  Eight of the one-bedroom units will have rents affordable to households with incomes of 50 percent of median or less; 48 units will be affordable to incomes up to 60 percent of median or less; and 19 units will be rented at market rates.  The sites are well served by public transit and will be within a quarter-mile of the proposed Franklin Avenue LRT station.",Mixed income rental housing,Many Rivers,N/A,Closed,," $	200,000.00 "," $	200,000.00 ",,Franklin Ave between 14th and 15th Ave south - Minneapolis,Minneapolis,Hennepin,7,62A,5/23/01,,12/31/02,6/30/05,,,,8/30/01,,,,,,2001,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14270,SG2003-053,Heritage Park - III (fka Near North Neighborhood),City of Minneapolis,0000003061A1,"This funding request is for the third phase of what will be a new 900 unit mixed-income development called Heritage Park on Minneapolis' near north side.  In the first two phases, 225 new rental units have or will be constructed, 145 of which are affordable to households at or below 50% of AMI.  This third phase of the rental housing in the development will involve 98 units to be developed at nearly 18 units per acre.  Eighteen of these units will be public housing units that may serve households with incomes at or below 30% of AMI ($23,010 for a family of four), 38 units will be affordable to households at or below 50% of median income ($38,350 for a family of four) and 41 units will have market rate rents.  When completed, Heritage Park is anticipated to include 440 rental units, 360 home ownership units and 100 units of elderly public housing.  Construction of the owner-occupied units is slated to begin in early 2004.  Located less than one mile from downtown, the 140-acre Heritage Park development is close to over 150,000 jobs and many services and amenities accessible by foot, bus bike or automobile.  It is a development that promotes a variety of transportation modes, includes a mix of housing types and costs and will provide a green space network that makes it an attractive place to live.","Construction of 98 mixed rate rental housing units, 46 affordable",Heritage Park,N/A,Closed,," $	200,000.00 "," $	200,000.00 ",,"Heritage Park, south of Hwy 55 - Minneapolis",Minneapolis,Hennepin,7,59B,5/14/03,,12/31/04,12/31/05,,,,6/29/04,,,,,,2003,,01009,LHIA Historical Data,LHIA 
