Account,Fund,Dept,PROGRAMClass,Class,ProjectNumber,Subgrant,ProjectName,Grantee,Vendor ID,DESCRIPTION,ProjectSummary,MasterProject,Theme,GrantStatus,BusinessItem,Grant Amount,Appropriation commited amount,Match amount,Address,City,County,CountilDistrict,Legislative District,DateAwarded,POSC,ExpirationDate,AmendedExpDate,ContractLegal,ContractSent,ContractReceived,ContractExecuted,ExecConstractSent,FederalFY,StateFY,ClaimDueDate,YearAvailReissue,YearFunded,PONumber,FO_ID,FundingOpportunity,ProgramArea
5821,241,09999,000,000,14472,SG2007-138,NWIP III 2nd & Plymouth,City of Minneapolis,0000003061A1,"The applicant is requesting $11,429 in matching TBRA funds to a $131,874 request from DEED and $11,429 from Hennepin County for soil remediation of a 1.7-acre site most recently used as an automotive scrap yard but also used for metal recycling, lumber milling, wood working, metal manufacturing, paint manufacturing, coal storage, and creosote storage. (Funding previously awarded includes $32,000 in the spring of 1999 and $55,541 in the fall of 2002 from TBRA and $263,683 from DEED in the fall of 2002.) The contamination identified includes BaP equivalents. The expected benefits include the development of a 47,400 sq. ft. multi-tenant office/industrial building with a projected increase of $94,875 in net tax capacity and $4.8M of private investment. Funds are to be used for additional environmental investigation, soil remediation, and soil vapor mitigation. (Note, environmental investigation costs incurred prior to May 1, 2007 are not eligible for grant funding. In addition, geotechnical costs are not eligible for funding.)",Commercial,,N/A,Closed,2007-344," $	11,400.00 "," $	11,400.00 ",,"1300 & 1316 2nd Street North and 109 14th Avenue North Minneapolis, MN 55411-3402",Minneapolis,Hennepin,7,59B,1/9/08,,12/31/09,,9/30/08,,,10/28/08,,,,,,2007,08009008,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14473,SG2007-139,Open Arms of Minnesota,City of Minneapolis,0000003061A1,"The applicant is requesting $87,793 in both matching and non-matching TBRA funds for environmental investigation and soil remediation to a $77,257 request from DEED and $175,586 from Hennepin County for a 0.84-acre site formerly used as an auto repair shop, sign painting business, and machine shop. The contamination identified includes DRO, BaP equivalents, and metals (arsenic and lead) in the soil. The expected benefits include the development of a 15,000-20,000 square foot commercial kitchen and office building and $7M of private investment. The proposed project will be owned by a non-profit and thus be tax-exempt. Funds are to be used for environmental investigation and soil remediation.",Commercial kitchen,,N/A,Closed,2007-344," $	87,700.00 "," $	53,158.52 ",,2500-2520  Bloomington Avenue South and 1511 &  25th Street East Minneapolis,Minneapolis,Hennepin,7,62A,1/9/08,,12/31/09,,,,,5/21/08,,,,,,2007,08004171,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14474,SG2007-140,Soo Line Building,City of Minneapolis,0000003061A1,"TBRA funding for environmental investigation and asbestos avatement of a 252,960 square foot office on a 0.38-acre site. The expencted benefits include the renovation of the basement and floors 1 through 10 of the existing building into a hotel and continued use of floors 11 and above as office development with a projected increase of $904,061 in annual net tax capaciaty and $33.6M of private investment. Funds are to be used for environmental investigation and asbestos abatement.",Hotel and office,Soo Line Building,N/A,Closed,2007-344," $	614,500.00 "," $	614,187.30 ",,"501 Marquette Ave So, Minneapolis",Minneapolis,Hennepin,7,59B,1/9/08,,12/31/09,,,,,5/21/08,,,,,,2007,V 0000005811,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14475,SG2007-141,Spirit on Lake,City of Minneapolis,0000003061A1,"The applicant is requesting $328,860 in TBRA funds for soil remediation and soil vapor mitigation on a 0.82-acre site formerly used as an automobile sales and repair business and most recently as a church. An additional funding request was made to Hennepin County ($235,000) for environmental investigation, asbestos abatement and soil remediation. The contamination identified includes DRO and BaP equivalents. The expected benefits include the development of a 4-story mixed-use building including 41 ownership residential units (including 16 affordable units) and 6,000 sq. ft. of commercial/non-profit space with a projected increase of $40,000 in net tax capacity and $8.5M of private investment.

Funds are to be used for soil remediation and soil vapor mitigation only.",Retail and multifamily housing,Spirit on Lake,N/A,Closed,2007-344," $	328,800.00 ", $	-   ,,"1238 East Lake Street and 2930 13th Avenue South Minneapolis, MN 55407",Minneapolis,Hennepin,7,62A,1/9/08,,12/31/09,12/31/10,3/6/09,6/3/08,5/15/08,5/22/08,5/22/08,,,,,2007,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14972,SG2010-160,American Swedish Institute,City of Minneapolis,0000003061A1,"The grantee requested $106,180 from TBRA and $99,810 from DEED and $20,700 from Hennepin County for environmental investigation, asbestos abatement, lead-based paint abatement, soil remediation and soil vapor mitigation on a 3.3-acre site with former leaking underground storage tanks and contaminated fill soils.","Renovation of Turnblad residence/carriage house & construction of a 34,000 SF cultural center",,N/A,Closed,2011-19," $	18,750.00 "," $	18,750.00 ",,"2600, 2620 and 2636 Park Avenue, Minneapolis",Minneapolis,Hennepin,7,62A,1/26/11,,12/31/12,,2/8/11,2/18/11,3/23/11,3/30/11,4/1/11,,,,,2010,11002540,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,16036,SG2011-176,Heritage Park Senior Service Center II,City of Minneapolis,0000003061A1,"$26,900 in TBRA funding, $310,875 from DEED and $26,943 from Hennepin County for the loading, transportation and disposal of additional contmainted soil and associated environmental reporting requirements on a 2.3-acre residential site with contaminated fill soils. The contaminants of concern include diesel-range organics in the soil stockpile. Expected benefits include the development of a 48-unit affordable senior housing building (Thomas F. Feeney Manor) and a 69,903 squrea foot senior services center (Heritage Park Senior Services Center) with a medical center as well as fitness and supportive services. Public investment is estimated to be approximately $26.6 million.","a 48-unit affordable senior housing building (Thomas F. Feeney Manor) and a 69,903 squrea foot senior services center (Heritage Park Senior Services Center) with a medical center as well as fitness and supportive services.",Thomas T Feeney,N/A,Closed,2011-367," $	26,900.00 "," $	26,900.00 ",,"901 4th Ave N and 1015 46th Ave N, Minneapolis",Minneapolis,Hennepin,7,59B,1/11/12,,12/31/14,,2/6/12,2/13/12,2/15/12,2/22/12,2/22/12,,,,,2011,12001545,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14378,SG2004-086,Minnesota Innovation Center,City of Minneapolis,0000003061A1,"The city of Minneapolis Community Planning and Economic Development (CPED), was requested as match to a DEED grant request.  Although supportive of the project, DEED was not able to fund the project during this funding round.  TBRA funds are requested to help fill the funding gap created by the lack of DEED funds so the project can move forward. The 65-acre site will be redeveloped in three phases. The first phase, approximately 22 acres, proposes redevelopment into six buildings and 530,000 square feet of office/research/manufacturing. Minnesota Innovation Center will provide a state of the art research park venue for collaboration between University of Minnesota students and faculty and Minnesota-based biomedical/biotechnology related companies. The site currently consists of several worn and/or vacant buildings and three grain elevators.  The site has a complex history of industrial land use going back over 100 years.  Hazardous materials are present in the buildings being demolished and scattered, low-level contamination is present in the soil and groundwater.",Research,,N/A,Closed,," $	827,420.00 "," $	827,420.00 ",,Malcolm Ave North at SE 4th St. - Minneapolis,Minneapolis,Hennepin,8,60B,7/14/04,,12/31/06,,,,,2/15/05,,,,,,2004,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14382,SG2004-090,Midtown Exchange - I (fka. Sears),City of Minneapolis,0000003061A1,"Asbestos abatement and lead-based paint abatement in order to redevelop the site as a mixed-use project which will include 371 units of ""for sale"" and rental housing, a 1,234 space parking ramp, a public transit center, a 150 room hotel, headquarters office space for the Allina Healthcare Corporation, a global marketplace, Hennepin County service center, and other office and retail uses.","multifamily housing, retail, hotel, office",Midtown Exchange,N/A,Closed,," $	750,000.00 "," $	750,000.00 ",,Northeast quadrant of East Lake and Chicago - Minneapolis,Minneapolis,Hennepin,7,62A,7/14/04,,12/31/06,,,,,8/30/04,,,,,,2004,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14384,SG2004-092,River Run Apartments,City of Minneapolis,0000003061A1,"The River Run Apartments site will be redeveloped into a 74-unit affordable rental apartment building and 11 owner-occupied market rate townhomes on the Mississippi Riverfront.  The site was historically used for metal fabrication, paper recycling, pallet making, and more recently, for automotive repair, junk automobile and truck storage and other miscellaneous uses.  Contamination of concern is primarily petroleum-related.  The 2.59-acre site expects to generate an increase in tax capacity of $86,501, provide 1.5 jobs and leverage $8,815,000 in private investment.",multifamily housing,,N/A,Closed,," $	59,546.00 "," $	59,546.00 ",,1424 Marshall Street NE - Minneapolis,Minneapolis,Hennepin,8,60A,8/25/04,,12/31/05,,,,,10/20/04,,,,,,2004,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14387,SG2005-021,Hiawatha Commons,City of Minneapolis,0000003061A1,"Hiawatha Commons is a request as part of the match required for a DEED grant request. Hennepin County Environmental Response Fund (ERF) is the requested other source of match funding. Located at East 28th Street and Minnehaha Avenue South, redevelopment goals are for a mixed-use, mixed income project creating 80 units of rental housing over first floor commercial and underground parking. Soil contamination of concern consists of semivolatile organic compounds, diesel range organics and various metals. TBRA funds will be used to remediate contaminated soil.",Market rate rental housing & retail,,N/A,Closed,," $	46,345.00 "," $	46,345.00 ",,East 28th Street and Hiawatha Avenue - Minneapolis,Minneapolis,Hennepin,8,63A,1/12/05,,6/30/07,,,,,5/4/05,,,,,,2004,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14390,SG2005-024,Riverview Homes,City of Minneapolis,0000003061A1,"Riverview Homes, submitted by the city of Minneapolis, is a TBRA request as part of the match required for a DEED grant request.  Hennepin County ERF is the requested other source of match funding.  The original TBRA recommended award amount is less than the request because some costs in the budget are considered project costs and not necessary to implement the cleanup plan.  Located at 2313 West River Parkway and 70-22nd Avenue North (adjacent to the Mississippi River), the request is to assist with contamination concerns to allow phases two and three of a total four-phase development to proceed.  Redevelopment plans for phases two and three consist of 59 ownership townhome units and a senior housing complex with 45 ownership and 45 rental units. Soil and groundwater contaminants consisting primarily of petroleum and nonpetroleum volatile organic compounds, semivolatile organic compounds, diesel range organics, gasoline range organics, metals and asbestos have been identified on the site and need to be addressed for residential uses.  TBRA funds will be used to remediate contaminated soil.",,,N/A,Closed,," $	192,018.00 "," $	66,604.47 ",,22nd Ave north on West River Road - Minneapolis,Minneapolis,Hennepin,7,59A,1/12/05,,6/30/07,6/20/08,,,,5/4/05,,,,,,2004,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14391,SG2005-025,St. Anthony Mills Apartments,City of Minneapolis,0000003061A1,"St. Anthony Mills Apartments, submitted by the city of Minneapolis, is a TBRA request to remediate contaminated soil at Washington Avenue South, Chicago Avenue, and 2nd Street. The recommended award is less than the original request because a large amount of soil needs to be removed for geotechnical purposes (which is considered a project cost) and not solely to implement the cleanup plan. The city proposes to redevelop Parcel D, which is part of the former Milwaukee Road Depot property, into 260 units of ownership and rental housing as well as underground and above grade parking. A variety of contaminants exist from the former rail operation including metals, diesel range organics, petroleum related volatile organic compounds and polynuclear aromatic hydrocarbons. TBRA funds will be used to remediate contaminated soil.",multifamily housing,St. Anthony Mills Apartments,N/A,Closed,," $	121,194.00 "," $	111,234.22 ",,South Washington at East Chicago Ave. - Minneapolis,Minneapolis,Hennepin,7,59B,1/12/05,,6/30/07,,,,,5/4/05,,,,,,2004,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14395,SG2005-029,45th and Chicago Ave,City of Minneapolis,0000003061A1,Hennepin County ERF funds are also being requested to assist with cleanup costs. Site use proposes a 3-story building with 32 condominiums and 32 stalls of enclosed tuckunder parking and 7 stalls of visitor or secondary parking. Petroleum impacted soil is the primary cleanup concern. TBRA funds will be used for soil remediation.,Redevelopment into multifamily ownership units,,N/A,Closed,," $	133,965.00 "," $	133,965.00 ",,45th Street and Chicago Ave - Minneapolis,Minneapolis,Hennepin,8,62B,1/12/05,,6/30/07,,,,,6/24/05,,,,,,2004,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
